,Unnamed: 0,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,zipcode,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,security_deposit,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
4237,4237,0.0,4,1.0,1.0,78731.0,1,3,6,2.0,3.0,4.0,3,309,,150.0,14,38,65,337,4,93.0,0,3,0,0
4238,4238,0.0,4,1.0,1.0,78731.0,1,3,8,2.0,3.0,3.0,3,379,,135.0,22,49,75,350,2,80.0,0,3,0,0
4239,4239,0.0,4,1.0,1.0,78731.0,1,3,8,2.5,4.0,6.0,3,750,500.00 ,300.0,4,16,31,31,0,,0,3,0,0
4240,4240,0.0,4,1.0,1.0,78731.0,1,3,6,2.0,3.0,3.0,3,1300,750.00 ,180.0,13,33,63,63,0,,0,3,0,0
4241,4241,0.0,4,1.0,1.0,78731.0,1,3,10,3.0,4.0,6.0,3,299,,175.0,12,30,46,275,37,92.0,0,3,0,0
4242,4242,1.0,4,1.0,1.0,78731.0,1,3,4,1.0,1.0,2.0,3,180,250.00 ,50.0,24,54,84,359,43,100.0,0,2,0,0
4243,4243,0.0,3,1.0,0.0,78731.0,1,3,8,1.0,3.0,4.0,3,144,200.00 ,115.0,6,17,47,133,9,88.0,0,3,0,0
4244,4244,0.0,5,1.0,1.0,78731.0,1,3,4,2.5,4.0,4.0,3,500,,,0,0,0,0,0,,0,1,0,0
4245,4245,0.0,2,1.0,0.0,78731.0,1,3,6,2.0,3.0,3.0,3,500,,,0,0,0,0,0,,0,1,0,0
4246,4246,0.0,4,1.0,1.0,78731.0,0,3,6,3.0,3.0,3.0,3,525,,,9,9,10,200,0,,0,1,0,0
4247,4247,0.0,4,1.0,1.0,78731.0,1,3,2,1.0,1.0,1.0,3,170,,50.0,0,0,0,0,0,,0,3,0,0
4248,4248,0.0,2,1.0,0.0,78731.0,1,3,6,2.5,3.0,3.0,3,700,500.00 ,100.0,29,59,89,89,0,,0,1,0,0
4249,4249,0.0,5,1.0,1.0,78731.0,1,3,4,2.0,2.0,2.0,3,500,,,30,60,90,365,0,,1,1,0,0
4250,4250,0.0,4,1.0,1.0,78731.0,1,3,8,3.5,4.0,5.0,3,999,,180.0,22,52,82,357,1,100.0,0,3,0,0
4251,4251,0.0,5,1.0,1.0,78731.0,1,3,16,8.0,7.0,7.0,3,2500,,650.0,30,60,90,365,0,,0,3,0,0
4252,4252,1.0,5,1.0,1.0,78731.0,1,3,10,2.5,4.0,6.0,3,350,"1,500.00 ",250.0,0,0,0,0,11,89.0,0,3,0,0
4253,4253,1.0,5,1.0,1.0,78731.0,1,2,4,1.0,1.0,1.0,3,50,,15.0,0,0,0,0,13,100.0,1,3,0,0
4254,4254,0.0,3,1.0,0.0,78731.0,1,3,8,2.0,3.0,3.0,3,685,500.00 ,250.0,23,50,75,159,0,,0,3,0,0
4255,4255,0.0,4,1.0,1.0,78731.0,1,3,10,2.5,4.0,4.0,3,600,"1,500.00 ",200.0,0,0,0,64,1,100.0,0,1,0,0
4256,4256,0.0,4,1.0,1.0,78731.0,1,3,6,3.0,3.0,3.0,3,600,,,11,23,38,313,5,100.0,0,1,0,0
4257,4257,0.0,4,1.0,0.0,78731.0,1,3,8,2.0,4.0,4.0,3,490,500.00 ,100.0,30,60,90,365,2,99.0,0,1,0,0
4258,4258,0.0,5,1.0,1.0,78731.0,1,3,5,2.0,3.0,3.0,3,725,300.00 ,150.0,15,45,75,165,2,100.0,0,3,0,0
4259,4259,1.0,4,1.0,1.0,78731.0,1,3,12,6.0,6.0,7.0,3,2500,"1,000.00 ",250.0,25,55,81,356,20,98.0,0,3,0,0
4260,4260,0.0,5,1.0,1.0,78731.0,1,3,9,5.5,4.0,6.0,3,1950,"1,000.00 ",300.0,14,18,18,18,2,100.0,0,3,0,0
4261,4261,0.0,3,1.0,0.0,78731.0,1,2,2,1.0,1.0,1.0,3,125,,30.0,0,0,0,0,0,,0,1,0,0
4262,4262,0.0,5,1.0,1.0,78731.0,1,2,3,1.0,1.0,1.0,2,47,,,18,48,78,353,2,100.0,1,1,0,0
4263,4263,0.0,5,1.0,1.0,78731.0,1,3,12,5.0,5.0,8.0,3,1450,"1,000.00 ",325.0,30,59,87,362,1,100.0,0,3,0,0
4264,4264,0.0,3,1.0,0.0,78731.0,1,2,2,1.5,1.0,2.0,3,225,,,0,0,0,0,0,,0,1,0,0
4265,4265,0.0,5,1.0,1.0,78731.0,1,3,10,2.5,4.0,5.0,3,1299,500.00 ,100.0,30,60,90,365,13,93.0,0,3,0,0
4266,4266,0.0,5,1.0,1.0,78731.0,1,3,12,5.0,5.0,6.0,3,800,,150.0,2,2,11,96,3,100.0,0,2,0,0
4267,4267,0.0,3,1.0,0.0,78731.0,1,2,2,1.0,1.0,1.0,3,39,,20.0,20,50,80,355,6,100.0,0,2,0,0
4268,4268,0.0,5,1.0,1.0,78731.0,1,2,2,2.5,1.0,1.0,3,79,150.00 ,40.0,0,0,0,0,1,100.0,0,2,0,0
4269,4269,0.0,4,1.0,1.0,78731.0,1,2,1,1.0,1.0,1.0,3,70,,,22,52,82,171,11,96.0,0,1,0,0
4270,4270,0.0,4,1.0,1.0,78731.0,1,2,2,1.5,1.0,1.0,3,60,,,14,20,50,76,6,100.0,0,2,0,0
4271,4271,0.0,3,1.0,0.0,78759.0,1,2,2,1.0,1.0,1.0,2,100,,,30,60,90,365,7,97.0,0,1,0,0
4272,4272,0.0,4,1.0,1.0,78731.0,1,2,2,1.5,1.0,1.0,3,30,100.00 ,,0,0,5,280,1,100.0,0,1,0,0
4273,4273,0.0,8,1.0,1.0,78731.0,1,3,3,1.5,1.0,1.0,3,76,250.00 ,25.0,6,23,47,137,3,100.0,0,1,0,0
4274,4274,1.0,4,1.0,1.0,78731.0,1,3,2,1.0,0.0,1.0,3,100,150.00 ,,6,16,42,317,31,99.0,0,1,0,0
4275,4275,0.0,3,1.0,0.0,78731.0,1,3,4,1.0,2.0,2.0,3,150,,,0,0,0,0,5,100.0,0,1,0,0
4276,4276,0.0,6,1.0,1.0,78731.0,1,3,13,3.5,4.0,8.0,3,2000,"1,000.00 ",200.0,28,54,80,80,0,,0,2,0,0
4277,4277,0.0,4,1.0,1.0,78731.0,1,3,6,3.5,4.0,4.0,3,450,500.00 ,100.0,25,55,85,175,19,99.0,0,3,0,0
4278,4278,0.0,1,1.0,0.0,78731.0,1,1,2,1.0,1.0,2.0,2,90,,15.0,17,22,51,51,0,,0,2,0,0
4279,4279,1.0,4,1.0,1.0,78731.0,1,3,8,2.0,3.0,5.0,3,275,,,15,30,56,327,48,95.0,0,3,1,1
4280,4280,0.0,4,1.0,1.0,78731.0,1,3,6,1.5,2.0,3.0,3,175,300.00 ,80.0,1,13,27,92,7,93.0,1,3,0,0
4281,4281,1.0,3,1.0,0.0,78731.0,1,3,10,3.0,3.0,5.0,3,275,,160.0,12,26,43,261,43,97.0,0,3,0,0
4282,4282,0.0,4,1.0,1.0,78759.0,0,3,4,1.0,2.0,2.0,2,225,,75.0,30,60,90,365,0,,0,3,0,0
4283,4283,0.0,3,1.0,0.0,78731.0,1,2,2,1.0,1.0,1.0,3,50,,,0,0,0,0,0,,0,1,0,0
4284,4284,0.0,3,1.0,0.0,78757.0,1,2,3,1.5,1.0,1.0,3,65,,8.0,29,59,89,89,4,100.0,0,2,0,0
4285,4285,0.0,4,1.0,1.0,78731.0,1,3,8,2.0,3.0,3.0,3,750,500.00 ,200.0,21,51,81,352,2,100.0,0,3,1,1
4286,4286,1.0,4,1.0,1.0,78731.0,1,2,2,1.0,1.0,1.0,3,32,,40.0,0,5,35,310,21,99.0,0,2,0,0
4287,4287,1.0,4,1.0,1.0,78731.0,1,3,6,1.0,1.0,2.0,3,120,,50.0,10,14,21,21,1,100.0,1,3,0,0
4288,4288,0.0,5,1.0,1.0,78731.0,0,3,4,1.0,1.0,2.0,3,189,500.00 ,39.0,14,29,50,325,49,100.0,1,3,0,0
4289,4289,0.0,4,1.0,0.0,78731.0,1,3,4,2.0,2.0,2.0,3,350,400.00 ,,29,59,89,364,28,98.0,0,1,1,1
4290,4290,0.0,3,1.0,0.0,78731.0,1,3,6,2.0,3.0,3.0,3,375,300.00 ,75.0,0,0,0,0,0,,0,1,0,0
4291,4291,0.0,3,1.0,0.0,78731.0,1,3,1,1.0,1.0,1.0,2,35,100.00 ,5.0,0,0,0,0,0,,0,2,0,0
4292,4292,0.0,4,1.0,1.0,78730.0,0,3,6,2.0,2.0,3.0,3,250,,,8,30,60,335,0,,1,3,0,0
4293,4293,0.0,3,1.0,0.0,78731.0,1,3,2,1.0,1.0,1.0,3,199,,,0,0,0,0,0,,0,1,0,0
4294,4294,0.0,3,1.0,0.0,78731.0,1,3,10,2.5,2.0,10.0,3,152,,30.0,14,26,40,92,3,93.0,1,2,0,0
4295,4295,1.0,4,1.0,1.0,78731.0,1,3,12,3.0,3.0,5.0,3,500,,250.0,14,30,47,285,48,94.0,1,3,0,0
4296,4296,0.0,3,1.0,0.0,78731.0,0,2,4,1.0,1.0,2.0,2,45,150.00 ,35.0,30,60,90,90,0,,0,3,0,0
4297,4297,0.0,4,1.0,1.0,78731.0,1,3,10,3.0,5.0,6.0,3,850,500.00 ,150.0,20,50,80,355,7,100.0,0,3,0,0
4298,4298,0.0,2,1.0,0.0,78731.0,1,3,10,2.5,4.0,5.0,3,1000,,100.0,28,58,88,363,0,,0,1,0,0
4299,4299,0.0,4,1.0,1.0,78731.0,1,2,2,1.5,1.0,1.0,3,39,,25.0,26,56,86,361,1,,1,1,0,0
4300,4300,0.0,5,1.0,1.0,78731.0,1,3,4,2.0,2.0,1.0,3,100,,50.0,0,0,0,0,1,100.0,0,1,0,0
4301,4301,0.0,6,1.0,1.0,78731.0,1,3,6,2.0,3.0,3.0,3,295,750.00 ,100.0,0,0,0,0,0,,0,1,0,0
4302,4302,0.0,4,1.0,0.0,78731.0,1,3,2,1.0,1.0,2.0,2,150,100.00 ,100.0,0,0,0,0,0,,0,3,0,0
4303,4303,0.0,3,1.0,0.0,78731.0,1,3,6,2.5,3.0,3.0,3,1500,"2,500.00 ",300.0,0,0,0,0,0,,0,3,0,0
4304,4304,0.0,4,1.0,1.0,78731.0,1,2,3,1.0,1.0,1.0,3,60,250.00 ,25.0,30,60,90,90,2,80.0,0,1,0,0
4305,4305,1.0,5,1.0,1.0,78756.0,1,3,4,3.0,5.0,6.0,3,189,400.00 ,60.0,12,40,66,341,80,98.0,0,3,0,0
4306,4306,0.0,4,1.0,0.0,78731.0,1,2,2,1.0,1.0,1.0,2,100,,,13,43,73,163,0,,1,1,0,0
4307,4307,0.0,5,1.0,0.0,78731.0,1,3,3,1.0,0.0,1.0,3,79,,,14,37,67,67,24,98.0,0,2,0,0
4308,4308,0.0,3,1.0,0.0,78731.0,1,3,12,3.0,4.0,6.0,3,599,,200.0,25,50,72,343,2,100.0,0,3,0,0
4309,4309,0.0,4,1.0,1.0,78731.0,1,3,6,3.0,4.0,4.0,3,250,"1,500.00 ",250.0,12,12,32,114,1,100.0,0,3,0,0
4310,4310,0.0,3,1.0,0.0,78731.0,1,3,4,2.0,2.0,2.0,3,300,300.00 ,75.0,0,0,0,0,0,,1,3,0,0
4311,4311,0.0,4,1.0,1.0,78731.0,1,2,2,1.0,1.0,2.0,3,88,,,28,58,88,363,10,100.0,0,1,0,0
4312,4312,0.0,4,1.0,1.0,78731.0,1,3,7,2.5,4.0,5.0,3,400,250.00 ,150.0,0,3,6,181,0,,0,3,0,0
4313,4313,0.0,2,1.0,0.0,78731.0,1,3,5,3.0,3.0,2.0,3,350,500.00 ,95.0,0,0,0,0,0,,0,3,0,0
4314,4314,1.0,5,1.0,1.0,78731.0,0,3,4,2.0,2.0,2.0,3,225,,,13,33,63,338,21,98.0,0,1,0,0
4315,4315,0.0,4,1.0,1.0,78759.0,1,3,5,2.0,2.0,2.0,3,300,,75.0,0,0,0,0,0,,0,1,0,0
4316,4316,0.0,2,1.0,0.0,78731.0,1,3,7,3.0,3.0,4.0,3,800,"1,000.00 ",100.0,5,5,5,5,0,,0,2,0,0
4317,4317,0.0,4,1.0,1.0,78731.0,1,3,5,1.0,1.0,1.0,3,199,,,0,0,0,0,0,,0,3,0,0
4318,4318,0.0,4,1.0,1.0,78731.0,1,3,16,3.0,5.0,6.0,3,519,700.00 ,100.0,24,52,82,357,23,81.0,0,3,0,0
4319,4319,0.0,3,1.0,0.0,78731.0,0,1,1,1.0,1.0,1.0,3,30,,15.0,30,60,89,89,0,,0,1,0,0
4320,4320,1.0,5,1.0,1.0,78731.0,1,2,2,1.0,1.0,1.0,3,43,,,7,31,57,146,42,99.0,0,2,0,0
4321,4321,0.0,4,1.0,1.0,78731.0,1,3,5,1.0,1.0,1.0,3,30,,,0,0,0,0,1,100.0,0,1,0,0
4322,4322,0.0,4,1.0,1.0,78731.0,1,3,3,1.0,1.0,1.0,3,135,125.00 ,,14,14,44,44,0,,0,1,0,0
4323,4323,0.0,6,1.0,1.0,78731.0,1,3,2,1.0,0.0,1.0,3,60,100.00 ,15.0,2,2,2,24,1,100.0,1,1,0,0
4324,4324,0.0,3,1.0,0.0,78731.0,0,3,6,1.0,1.0,3.0,0,400,,,30,60,90,365,0,,0,1,0,0
4325,4325,0.0,5,1.0,1.0,78731.0,1,3,10,3.0,5.0,5.0,3,1182,"1,500.00 ",295.0,30,60,90,365,7,100.0,0,3,0,0
4326,4326,0.0,7,1.0,1.0,78731.0,1,3,10,3.0,4.0,5.0,3,815,"1,500.00 ",300.0,20,50,80,355,2,100.0,0,3,0,0
4327,4327,0.0,4,1.0,1.0,78731.0,1,3,8,3.5,4.0,4.0,3,550,500.00 ,200.0,22,47,77,352,4,100.0,0,3,0,0
4328,4328,0.0,4,1.0,1.0,78731.0,0,3,6,1.5,2.0,2.0,1,55,,10.0,29,59,89,114,4,87.0,1,3,0,0
4329,4329,0.0,4,1.0,1.0,78731.0,1,3,9,4.0,4.0,6.0,3,530,500.00 ,295.0,17,17,35,51,0,,0,3,0,0
4330,4330,0.0,3,1.0,0.0,78731.0,1,3,4,2.0,3.0,2.0,3,175,"1,000.00 ",150.0,0,0,0,0,0,,1,1,0,0
4331,4331,0.0,4,1.0,1.0,78731.0,1,3,8,2.5,4.0,5.0,3,800,,,10,10,14,88,0,,1,1,0,0
4332,4332,0.0,4,1.0,1.0,78731.0,1,3,6,1.5,2.0,3.0,3,225,,,19,49,79,354,31,96.0,0,1,0,0
4333,4333,0.0,2,1.0,0.0,78731.0,1,3,2,1.0,1.0,1.0,3,110,,,6,36,66,66,4,100.0,1,2,0,0
4334,4334,0.0,7,1.0,1.0,78731.0,1,3,4,1.0,2.0,3.0,3,150,,,15,36,66,341,30,97.0,0,2,0,0
4335,4335,0.0,3,1.0,0.0,78731.0,1,2,1,1.0,1.0,1.0,2,60,,,8,38,57,332,14,91.0,1,1,0,0
4336,4336,1.0,5,1.0,1.0,78731.0,1,3,11,2.5,4.0,5.0,3,650,300.00 ,200.0,11,16,46,46,0,,0,3,0,0
4337,4337,0.0,4,1.0,1.0,78731.0,1,3,10,5.5,7.0,16.0,3,995,"5,000.00 ",375.0,30,60,90,365,1,100.0,0,3,0,0
4338,4338,1.0,4,1.0,1.0,78731.0,1,3,5,2.5,2.0,3.0,3,100,400.00 ,60.0,27,57,87,87,20,96.0,0,2,0,0
4339,4339,0.0,2,1.0,0.0,78731.0,1,3,5,1.0,0.0,4.0,3,179,500.00 ,150.0,28,58,88,178,0,,0,1,0,0
4340,4340,0.0,3,1.0,0.0,78745.0,1,2,2,1.5,1.0,1.0,2,100,,,0,0,0,0,1,100.0,1,1,0,0
4341,4341,0.0,5,1.0,1.0,78745.0,1,2,3,1.0,1.0,1.0,3,70,,10.0,11,30,40,40,40,100.0,1,2,0,0
4342,4342,0.0,3,1.0,0.0,78745.0,1,2,2,0.0,1.0,1.0,1,35,,,19,49,79,354,12,90.0,0,1,0,0
4343,4343,0.0,7,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,35,,,0,0,0,0,7,100.0,0,2,0,0
4344,4344,0.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,90,500.00 ,10.0,5,5,9,284,0,,1,3,0,0
4345,4345,0.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,47,,8.0,20,50,80,170,157,95.0,0,1,0,0
4346,4346,0.0,3,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,2,40,95.00 ,20.0,2,11,12,12,11,96.0,1,1,0,0
4347,4347,0.0,3,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,2,50,,,20,50,80,80,0,,0,1,0,0
4348,4348,0.0,1,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,150,,,27,57,87,177,0,,1,1,0,0
4349,4349,0.0,4,1.0,1.0,78745.0,0,2,2,1.0,1.0,1.0,0,200,,,29,59,89,179,0,,1,1,0,0
4350,4350,0.0,6,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,2,49,,,12,42,72,72,3,100.0,0,1,0,0
4351,4351,0.0,3,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,90,120.00 ,,0,0,0,0,1,100.0,1,1,0,0
4352,4352,1.0,5,1.0,1.0,78745.0,1,2,2,0.0,1.0,1.0,2,35,95.00 ,10.0,22,52,82,357,33,95.0,0,2,1,1
4353,4353,0.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,2,120,"1,000.00 ",10.0,9,9,9,9,0,,1,3,0,0
4354,4354,0.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,70,100.00 ,20.0,13,43,73,348,3,100.0,0,1,0,0
4355,4355,0.0,2,1.0,0.0,78745.0,0,2,2,1.0,1.0,1.0,0,150,,,30,60,90,365,0,,0,1,0,0
4356,4356,1.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,45,100.00 ,25.0,23,53,83,358,14,96.0,0,3,0,0
4357,4357,0.0,1,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,2,60,,,0,0,0,0,0,,1,1,0,0
4358,4358,0.0,2,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,50,,,0,4,34,34,0,,1,2,0,0
4359,4359,0.0,3,1.0,0.0,78745.0,1,2,3,1.0,2.0,2.0,3,65,,15.0,22,52,82,171,5,95.0,1,1,0,0
4360,4360,0.0,5,1.0,1.0,78745.0,0,2,2,1.0,1.0,1.0,3,45,200.00 ,,0,0,0,0,7,100.0,0,1,0,0
4361,4361,0.0,8,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,100,,,21,49,79,354,5,96.0,0,1,0,0
4362,4362,0.0,5,1.0,1.0,78745.0,0,2,1,0.5,1.0,1.0,3,50,,5.0,0,0,0,0,0,,0,1,0,0
4363,4363,0.0,5,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,2,38,,,19,36,66,341,3,100.0,0,2,0,0
4364,4364,0.0,3,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,175,,95.0,30,60,90,365,1,100.0,0,3,0,0
4365,4365,0.0,6,1.0,1.0,78745.0,1,2,2,1.0,2.0,2.0,3,60,100.00 ,50.0,30,60,90,90,3,100.0,0,2,0,0
4366,4366,0.0,6,1.0,1.0,78745.0,1,2,4,1.0,1.0,1.0,1,70,,,0,0,0,163,1,100.0,0,1,0,0
4367,4367,0.0,4,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,46,,20.0,6,36,65,65,0,,0,1,0,0
4368,4368,0.0,2,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,150,100.00 ,,0,0,0,0,0,,0,1,0,0
4369,4369,0.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,2,90,100.00 ,35.0,0,0,0,0,2,100.0,0,1,0,0
4370,4370,0.0,5,1.0,1.0,78745.0,1,2,1,1.0,1.0,1.0,3,40,,5.0,17,17,17,17,6,100.0,0,2,0,0
4371,4371,0.0,5,1.0,1.0,78745.0,1,2,2,1.5,1.0,1.0,3,300,,,30,60,90,365,0,,0,1,0,0
4372,4372,0.0,4,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,2,99,100.00 ,,14,26,56,56,3,100.0,0,2,0,0
4373,4373,0.0,3,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,3,125,200.00 ,,30,60,90,365,0,,0,2,0,0
4374,4374,0.0,5,1.0,1.0,78745.0,1,2,2,1.0,1.0,1.0,3,50,,,10,10,10,10,15,100.0,0,3,0,0
4375,4375,0.0,5,1.0,1.0,78745.0,1,2,4,1.0,1.0,1.0,3,60,,,10,36,36,36,1,100.0,0,1,0,0
4376,4376,0.0,5,1.0,1.0,78745.0,1,2,2,1.5,1.0,1.0,3,199,250.00 ,100.0,30,60,90,365,0,,0,2,0,0
4377,4377,0.0,2,1.0,0.0,78745.0,1,3,4,1.0,1.0,1.0,2,200,200.00 ,30.0,30,60,90,365,0,,1,1,0,0
4378,4378,0.0,4,1.0,1.0,78745.0,1,3,4,1.0,1.0,1.0,3,67,,9.0,9,9,14,18,0,,1,3,0,0
4379,4379,1.0,4,1.0,1.0,78745.0,1,3,2,1.0,0.0,1.0,2,105,,,16,42,72,347,16,95.0,0,1,0,0
4380,4380,0.0,5,1.0,1.0,78745.0,1,3,4,2.0,2.0,2.0,3,260,500.00 ,,0,0,0,0,1,97.0,0,1,0,0
4381,4381,0.0,3,1.0,0.0,78745.0,1,3,6,2.0,3.0,3.0,3,490,,,12,12,16,16,2,100.0,1,3,0,0
4382,4382,1.0,4,1.0,1.0,78745.0,1,3,4,2.0,1.0,1.0,3,88,500.00 ,80.0,22,52,82,357,22,100.0,0,1,0,0
4383,4383,0.0,7,1.0,1.0,78745.0,1,3,6,2.0,2.0,4.0,3,400,,,0,0,0,0,0,,0,3,0,0
4384,4384,0.0,6,1.0,1.0,78745.0,0,3,2,1.0,1.0,1.0,3,95,,10.0,19,49,79,354,6,100.0,1,1,0,0
4385,4385,0.0,2,1.0,0.0,78745.0,1,3,3,1.5,1.0,1.0,3,75,,,0,0,1,1,0,,0,1,0,0
4386,4386,0.0,2,1.0,0.0,78745.0,1,3,5,1.0,1.0,1.0,3,150,,20.0,22,52,82,172,0,,1,1,0,0
4387,4387,0.0,5,1.0,1.0,78745.0,1,3,2,1.0,0.0,1.0,2,70,,15.0,11,40,70,160,19,99.0,0,3,0,0
4388,4388,0.0,5,1.0,1.0,78745.0,1,3,2,1.5,1.0,1.0,3,95,150.00 ,35.0,19,49,79,79,1,100.0,0,1,0,0
4389,4389,0.0,5,1.0,1.0,78745.0,1,3,4,1.0,1.0,2.0,3,250,,,0,0,0,0,5,92.0,0,1,0,0
4390,4390,0.0,2,1.0,0.0,78745.0,1,3,3,1.0,1.0,1.0,0,20,100.00 ,,0,0,0,0,0,,1,1,0,0
4391,4391,0.0,4,1.0,1.0,78745.0,1,3,8,1.0,3.0,4.0,3,300,,,0,0,0,0,0,,0,1,0,0
4392,4392,0.0,2,1.0,0.0,78745.0,1,3,4,1.0,1.0,1.0,3,200,,,20,20,25,25,0,,1,2,0,0
4393,4393,0.0,3,1.0,0.0,78745.0,1,3,5,1.0,1.0,3.0,3,350,,,20,44,53,53,4,100.0,1,1,0,0
4394,4394,0.0,2,1.0,0.0,78745.0,1,3,2,1.0,1.0,1.0,3,95,,,0,0,0,0,0,,0,1,0,0
4395,4395,0.0,4,1.0,1.0,78745.0,1,3,6,1.0,2.0,3.0,3,250,"1,000.00 ",50.0,28,58,88,363,0,,1,1,0,0
4396,4396,0.0,3,1.0,0.0,78745.0,0,3,8,2.0,4.0,4.0,3,500,,,3,3,3,14,3,100.0,1,3,0,0
4397,4397,0.0,4,1.0,1.0,78745.0,1,3,2,1.0,1.0,1.0,3,175,,,20,20,20,20,1,100.0,0,1,0,0
4398,4398,0.0,3,1.0,0.0,78745.0,1,3,2,1.0,1.0,1.0,3,77,,50.0,4,20,41,316,6,88.0,1,2,0,0
4399,4399,0.0,2,1.0,0.0,78745.0,1,3,3,1.0,1.0,1.0,3,120,,50.0,0,10,40,40,0,,1,2,0,0
4400,4400,0.0,7,1.0,1.0,78745.0,1,3,4,1.0,1.0,2.0,3,103,200.00 ,40.0,26,56,64,151,6,93.0,0,3,0,0
4401,4401,0.0,3,1.0,0.0,78745.0,1,3,4,1.0,3.0,3.0,3,390,300.00 ,150.0,0,0,0,0,0,,0,1,0,0
4402,4402,0.0,2,1.0,0.0,78745.0,1,3,3,1.0,1.0,1.0,3,50,,,20,50,80,80,0,,0,3,0,0
4403,4403,0.0,4,1.0,1.0,78745.0,1,3,5,2.0,2.0,2.0,3,270,,,0,0,0,0,0,,0,1,0,0
4404,4404,0.0,2,1.0,0.0,78745.0,1,3,5,2.0,2.0,2.0,3,375,200.00 ,75.0,0,0,0,0,0,,0,2,0,0
4405,4405,1.0,6,1.0,1.0,78745.0,0,3,8,1.0,3.0,3.0,3,280,95.00 ,50.0,22,52,82,357,10,98.0,0,1,0,0
4406,4406,0.0,3,1.0,0.0,78745.0,1,3,6,1.5,2.0,3.0,3,250,250.00 ,60.0,0,0,0,0,1,100.0,0,2,0,0
4407,4407,0.0,6,1.0,1.0,78745.0,1,3,7,2.0,3.0,3.0,3,800,250.00 ,65.0,14,14,14,47,0,,1,2,0,0
4408,4408,1.0,6,1.0,1.0,78745.0,1,3,6,1.0,3.0,3.0,3,140,150.00 ,40.0,20,42,72,161,9,100.0,0,2,0,0
4409,4409,0.0,4,1.0,1.0,78745.0,1,3,3,1.0,1.0,1.0,2,80,,35.0,0,0,0,0,5,100.0,0,3,0,0
4410,4410,1.0,5,1.0,1.0,78745.0,1,3,4,1.0,1.0,3.0,3,70,150.00 ,25.0,16,46,76,351,72,97.0,0,2,1,1
4411,4411,0.0,2,1.0,0.0,78745.0,1,3,7,2.0,2.0,3.0,3,550,300.00 ,100.0,26,56,86,86,0,,0,1,0,0
4412,4412,0.0,5,1.0,1.0,78745.0,1,3,2,1.5,1.0,1.0,3,99,,35.0,0,0,0,0,1,100.0,0,2,0,0
4413,4413,0.0,5,1.0,1.0,78745.0,1,3,3,1.0,0.0,1.0,2,225,,25.0,29,59,89,364,3,100.0,0,2,0,0
4414,4414,0.0,4,1.0,1.0,78745.0,1,3,8,2.0,4.0,4.0,2,399,400.00 ,100.0,0,0,0,0,0,,0,3,0,0
4415,4415,0.0,4,1.0,1.0,78745.0,1,3,6,2.0,2.0,3.0,3,500,,,14,44,74,74,0,,1,2,0,0
4416,4416,0.0,3,1.0,0.0,78745.0,1,3,8,2.0,3.0,5.0,3,400,,50.0,0,0,0,0,0,,0,2,0,0
4417,4417,0.0,4,1.0,1.0,78745.0,0,3,6,1.0,2.0,1.0,3,180,100.00 ,45.0,10,10,10,10,4,93.0,0,3,0,0
4418,4418,0.0,4,1.0,1.0,78745.0,1,3,5,1.0,3.0,2.0,3,301,500.00 ,100.0,5,10,26,26,0,,1,3,0,0
4419,4419,1.0,5,1.0,1.0,78745.0,1,3,3,1.0,1.0,1.0,3,200,200.00 ,,29,59,89,364,0,,0,1,1,1
4420,4420,1.0,3,1.0,0.0,78745.0,1,3,3,1.0,0.0,3.0,3,75,200.00 ,,17,29,59,334,45,98.0,0,3,0,0
4421,4421,0.0,3,1.0,0.0,78745.0,0,3,4,2.0,2.0,2.0,3,480,"1,250.00 ",,1,20,50,325,0,,0,1,0,0
4422,4422,0.0,4,1.0,1.0,78745.0,1,3,6,1.5,3.0,2.0,3,500,,50.0,0,0,0,0,2,100.0,1,3,0,0
